Frame,Lowest Safe Speed,Vehicles Safe Speeds
310,70.522830412392,Track 18: 73.88 km/h; Track 16: 70.52 km/h
311,72.99502270596092,Track 16: 73.00 km/h
312,73.22838905022168,Track 16: 73.23 km/h
313,Not Detected,
314,Not Detected,
315,Not Detected,
316,Not Detected,
317,Not Detected,
318,Not Detected,
319,Not Detected,
320,Not Detected,
321,Not Detected,
322,Not Detected,
323,Not Detected,
324,Not Detected,
325,Not Detected,
326,Not Detected,
327,Not Detected,
328,Not Detected,
329,Not Detected,
330,Not Detected,
331,Not Detected,
332,Not Detected,
333,Not Detected,
334,Not Detected,
335,Not Detected,
336,Not Detected,
337,inf,Track 19: inf km/h
338,inf,Track 19: inf km/h
339,inf,Track 19: inf km/h
340,inf,Track 19: inf km/h
341,inf,Track 19: inf km/h
342,inf,Track 19: inf km/h
343,inf,Track 19: inf km/h
344,inf,Track 19: inf km/h
345,inf,Track 19: inf km/h
346,inf,Track 19: inf km/h
347,inf,Track 19: inf km/h
348,inf,Track 19: inf km/h
349,inf,Track 19: inf km/h
350,inf,Track 19: inf km/h
351,inf,Track 19: inf km/h
352,inf,Track 19: inf km/h
353,44.21963354903495,Track 19: 44.22 km/h
354,45.030373538486494,Track 19: 45.03 km/h
355,45.585823023635186,Track 19: 45.59 km/h
356,45.69998138227021,Track 19: 45.70 km/h
357,46.659885705839784,Track 19: 46.66 km/h
358,47.4824846921374,Track 19: 47.48 km/h
359,48.34365581559992,Track 19: 48.34 km/h
360,49.29684741481003,Track 19: 49.30 km/h
361,49.64259689780353,Track 19: 49.64 km/h
362,50.19261838587112,Track 19: 50.19 km/h
363,50.74519130831973,Track 19: 50.75 km/h
364,51.30144554912354,Track 19: 51.30 km/h
365,51.468951715793246,Track 19: 51.47 km/h
366,51.43773015022934,Track 19: 51.44 km/h
367,51.7465702413047,Track 19: 51.75 km/h
368,52.63728061504389,Track 19: 52.64 km/h
369,53.63330942504679,Track 19: 53.63 km/h
370,54.990868182781895,Track 19: 54.99 km/h
371,54.6498929622122,Track 19: 54.65 km/h
372,54.07123597228301,Track 19: 54.07 km/h
373,54.380636628644936,Track 19: 54.38 km/h
374,54.31758903445205,Track 19: 54.32 km/h
375,54.779894316154554,Track 19: 54.78 km/h
376,55.39580207646887,Track 19: 55.40 km/h; Track 21: inf km/h
377,55.51922017278116,Track 19: 55.52 km/h; Track 21: inf km/h
378,57.00229821641514,Track 19: 57.00 km/h; Track 21: inf km/h
379,57.40665601890984,Track 19: 57.41 km/h
380,59.16803183485943,Track 19: 59.17 km/h
381,58.452628055225205,Track 19: 58.45 km/h
382,58.736192360151755,Track 19: 58.74 km/h
383,57.88914168140148,Track 19: 57.89 km/h
384,58.671352111518196,Track 19: 58.67 km/h
385,59.57671688933941,Track 19: 59.58 km/h
386,59.591303494288816,Track 19: 59.59 km/h
387,61.19320425562231,Track 19: 61.19 km/h
388,Not Detected,
389,Not Detected,
390,Not Detected,
391,Not Detected,
392,Not Detected,
393,Not Detected,
394,Not Detected,
395,Not Detected,
396,Not Detected,
397,inf,Track 23: inf km/h
398,inf,Track 23: inf km/h
399,inf,Track 23: inf km/h
400,inf,Track 23: inf km/h
401,46.318478786017806,Track 23: 46.32 km/h; Track 24: 50.01 km/h
402,49.90422046984729,Track 23: 49.90 km/h; Track 24: 51.01 km/h
403,50.331178597987346,Track 23: 50.33 km/h; Track 24: 54.24 km/h
404,47.464026982777966,Track 23: 47.46 km/h; Track 24: 55.30 km/h
405,47.59492337379094,Track 23: 47.59 km/h; Track 24: 54.45 km/h
406,47.846521214035576,Track 23: 47.85 km/h; Track 24: 54.70 km/h
407,48.25362407455138,Track 23: 48.25 km/h; Track 24: 54.76 km/h
408,48.32199539813948,Track 23: 48.32 km/h; Track 24: 54.47 km/h
409,49.68640063642289,Track 23: 49.69 km/h; Track 24: 53.62 km/h
410,50.10424742825265,Track 23: 50.10 km/h; Track 24: 54.20 km/h; Track 25: 67.21 km/h
411,51.71122379623118,Track 23: 51.71 km/h; Track 24: 54.05 km/h; Track 25: 67.57 km/h
412,52.457158859635165,Track 23: 52.46 km/h; Track 24: 54.21 km/h; Track 25: 69.44 km/h
413,53.89164849800043,Track 23: 53.98 km/h; Track 24: 53.89 km/h; Track 25: 66.12 km/h
414,53.277213556782414,Track 23: 53.28 km/h; Track 24: 54.19 km/h; Track 25: 65.45 km/h
415,53.93324426015722,Track 23: 53.93 km/h; Track 24: 54.96 km/h; Track 25: 66.16 km/h
416,53.70336739834733,Track 23: 53.70 km/h; Track 24: 55.29 km/h; Track 25: 66.60 km/h
417,52.73105989579932,Track 23: 52.73 km/h; Track 24: 55.16 km/h; Track 25: 65.13 km/h
418,52.389386542176894,Track 23: 52.39 km/h; Track 24: 55.93 km/h; Track 25: 66.19 km/h
419,52.65366573777176,Track 23: 52.65 km/h; Track 24: 56.29 km/h; Track 25: 66.68 km/h
420,53.15187109939958,Track 23: 53.15 km/h; Track 24: 56.26 km/h; Track 25: 66.98 km/h
421,53.05909089368988,Track 23: 53.06 km/h; Track 24: 57.28 km/h; Track 25: 67.46 km/h
422,53.56975882023918,Track 23: 53.57 km/h; Track 24: 57.61 km/h; Track 25: 67.78 km/h
423,55.15520995389823,Track 23: 55.16 km/h; Track 24: 57.76 km/h; Track 25: 68.63 km/h
424,55.0164468484482,Track 23: 55.02 km/h; Track 24: 58.34 km/h; Track 25: 70.25 km/h
425,55.07158145970257,Track 23: 55.07 km/h; Track 24: 57.96 km/h; Track 25: 71.99 km/h
426,55.115837089233025,Track 23: 55.12 km/h; Track 24: 57.88 km/h; Track 25: 71.44 km/h
427,55.26584327246973,Track 23: 55.27 km/h; Track 24: 58.12 km/h; Track 25: 68.53 km/h
